Year,Country,Fuels_Coal,Fuels_Oil,Fuels_Gas,Fuels_Cement,Fuels_Flaring,Fuels_Bunkers,Fuels_Total
1973,SVN,1.07335816298448,1.68935597739118,0.0847634086712258,0.110570743428695,0.0,0.0,2.958048292475581
1974,SVN,1.10650754296509,1.65427279567133,0.0931297855116094,0.114683847228792,0.0,0.0,2.968593971376821
1975,SVN,1.20339181578686,1.67520312793341,0.0950932637281472,0.121553187880053,0.0,0.0,3.09524139532847
1976,SVN,1.18440034723833,1.78096841582895,0.0991761197400894,0.127444512119139,0.0,0.0,3.191989394926509
1977,SVN,1.09735007387632,1.76486953655666,0.107549684104073,0.130567423574359,0.0,0.0,3.100336718111412
1978,SVN,1.10214844838512,2.10937507025955,0.116781215471587,0.135731431100354,0.0,0.0,3.4640361652166107
1979,SVN,1.1440700757512,2.34719557795941,0.137975988248661,0.138076654877001,0.0,0.0,3.767318296836272
1980,SVN,1.11066339292259,2.26994267924819,0.175198239309213,0.139972984061647,0.0048122891773186,0.0,3.7005895847189594
1981,SVN,1.66902713275154,1.97409451769988,0.216751133221262,0.158165441079126,0.0053587684659935,0.0,4.023396993217801
1982,SVN,1.39135318618585,1.91664536759853,0.226906073065402,0.151082598048747,0.0051245685810894,0.0,3.6911117934796183
1983,SVN,1.61606024293307,1.96369013968791,0.241762325739572,0.149587636132881,0.0046316308428526,0.0,3.9757319753362856
1984,SVN,1.80910585482269,1.94396982929769,0.2898658599603,0.145988093162839,0.0046066286157859,0.0,4.193536265859305
1985,SVN,1.87276567980232,1.96184209173007,0.298133733676385,0.139693929371734,0.0053568097942334,0.0,4.277792244374743
1986,SVN,1.88532847729718,2.13221198139624,0.30760157611771,0.137068376614371,0.0052967188702151,0.0,4.467507130295716
1987,SVN,1.84599542736347,2.02405879150096,0.349069402192817,0.129353812763047,0.0063007533431169,0.0,4.354778187163412
1988,SVN,1.84839282000157,2.16669300710338,0.349285434303214,0.142433289974734,0.006358213155981,0.0,4.513162764538879
1989,SVN,1.89058213751661,2.0895840118518,0.373969718809673,0.130240556980788,0.0067851073633932,0.0,4.4911615325222645
1990,SVN,1.94528623764668,1.46963990095124,0.47483329788417,0.128399132853924,0.0275160959808412,0.0133394724344978,4.059014137751354
1991,SVN,1.73568024513989,1.39789944649315,0.482491844673135,0.113738956483993,0.0253869431172041,0.0057776058951965,3.760975041802568
1992,SVN,1.86086442300279,1.3397504328475,0.403340589080139,0.105036426562472,0.0327576423945934,0.0091422116812227,3.750891725568717
1993,SVN,1.71759805079867,1.61225887654802,0.403053853854052,0.0787883432609105,0.0294413896928732,0.013050592139738,3.854191106294264
1994,SVN,1.62802904643405,1.7666802913933,0.414598199134473,0.104435546511925,0.0283014094996205,0.0145799584061135,3.956624451379482
1995,SVN,1.65674494215474,1.92635020430592,0.418105248140207,0.110841619511247,0.0322852932349858,0.0155995359170306,4.15992684326413
1996,SVN,1.5258265373509,2.20205272316092,0.445987472560391,0.119015893733653,0.0314746763613887,0.0144185253002183,4.338775828467472
1997,SVN,1.64347580240721,2.23739967912158,0.427575068491543,0.1204931652632,0.0336271107784089,0.0151883063209607,4.477759132382903
1998,SVN,1.68687424561051,2.04714916030091,0.444150324079403,0.125582633700927,0.0317298651331329,0.013573125614083,4.349059354438965
1999,SVN,1.51816733478894,2.03234902505731,0.455640332831927,0.126781992142159,0.0320040951256978,0.0162750060180131,4.181217785964047
2000,SVN,1.58816822641373,1.85379325706048,0.465323745609146,0.133917544925078,0.0320945969668558,0.018768722680131,4.092066093655422
2001,SVN,1.77070461083094,1.98852966499629,0.477671593897116,0.137817088219257,0.0368276936583828,0.02125109654244,4.432801748144426
2002,SVN,1.88247790223492,1.97484132455343,0.467758043975148,0.121034946366681,0.039246803012859,0.0219083247024563,4.507267344845495
2003,SVN,1.7697123084867,1.95358918390262,0.514309237279825,0.123201811041241,0.0432501900867458,0.0208862577231168,4.424948988520248
2004,SVN,1.82477168970199,2.00714592692081,0.518064596358433,0.129151494581849,0.0439463548133092,0.0156240482596889,4.538704110636079
2005,SVN,1.81473008772474,2.05687872488398,0.526137652646548,0.132842035821674,0.0451842080692669,0.0352073424634034,4.610980051609611
2006,SVN,1.82769848819524,2.10376539524709,0.519117062997629,0.139617010956837,0.0491162035416174,0.0447097616651583,4.684023922603571
2007,SVN,1.89444607414579,2.07616686379103,0.514676117395345,0.148172323097401,0.0509854387358468,0.0682209721125682,4.7526677892779805
2008,SVN,1.82307907884652,2.39739280284264,0.512450823343686,0.161852102828189,0.0468534013336994,0.0859773544329828,5.027605563627717
2009,SVN,1.67608215293384,2.06626863735558,0.487214187053026,0.115042241360148,0.0473111694893936,0.0495473293312882,4.441465717523276
2010,SVN,1.71494824951961,2.08078946992321,0.513626169559469,0.0978026116464812,0.0475158842187325,0.0360830418628794,4.490765426730382
2011,SVN,1.72667259992528,2.08953604480987,0.477785446088044,0.0834681675390937,0.05093279012868,0.0472440812625573,4.475639129753525
2012,SVN,1.63542346286931,2.03627047193304,0.459608565286205,0.0861954380075709,0.0518279859979459,0.0622367484662773,4.331562672560348
2013,SVN,1.56676005377046,1.93714828871533,0.448292625994018,0.106737736526982,0.0422239096082337,0.0744096158322243,4.175572230447249
2014,SVN,1.22963285986152,1.89405283572199,0.406182707347266,0.114159421202147,0.0301898627400273,0.0698687960079247,3.744086482880874
2015,SVN,1.2596445564227,1.87414974078821,0.430793767771772,0.100220495896376,0.0319002297275157,0.0765906153091703,3.773299405915744
2016,SVN,1.35477445293451,1.97448560818803,0.459570397839038,0.093810058037895,0.0354339144164622,0.124734188754367,4.042808620170303
2017,SVN,1.33916702823554,1.99405392265397,0.478514300448487,0.111963298854238,0.037981590470047,0.156484969171711,4.118165109833993
2018,SVN,1.30788533951855,1.99783783968319,0.469541239005671,0.122837861146719,0.0357405180929944,0.226122773939776,4.1599655713869
2019,SVN,1.23647905789863,1.92371076801145,0.47844585053321,0.130354382721889,0.034007429728048,0.188436369562153,3.99143385845538
2020,SVN,1.19845679180765,1.6403904901092,0.477547201345343,0.129607342460857,0.0341455909661559,0.11034435308208,3.5904917697712864
2021,SVN,1.08908267989622,1.78065960690043,0.503531683743954,0.12796270389738,0.0307949028239245,0.11159685449718,3.643628431759089
2022,SVN,0.816812009922162,1.95872556759048,0.503531683743954,0.12796270389738,0.0307949028239245,0.128966436824296,3.566793304802197
1850,SVN,,,,,,0.0,0.0
1851,SVN,,,,,,0.0,0.0
1852,SVN,,,,,,0.0,0.0
1853,SVN,,,,,,0.0,0.0
1854,SVN,,,,,,0.0,0.0
1855,SVN,,,,,,0.0,0.0
1856,SVN,,,,,,0.0,0.0
1857,SVN,,,,,,0.0,0.0
1858,SVN,,,,,,0.0,0.0
1859,SVN,,,,,,0.0,0.0
1860,SVN,,,,,,0.0,0.0
1861,SVN,,,,,,0.0,0.0
1862,SVN,,,,,,0.0,0.0
1863,SVN,,,,,,0.0,0.0
1864,SVN,,,,,,0.0,0.0
1865,SVN,,,,,,0.0,0.0
1866,SVN,,,,,,0.0,0.0
1867,SVN,,,,,,0.0,0.0
1868,SVN,,,,,,0.0,0.0
1869,SVN,,,,,,0.0,0.0
1870,SVN,,,,,,0.0,0.0
1871,SVN,,,,,,0.0,0.0
1872,SVN,,,,,,0.0,0.0
1873,SVN,,,,,,0.0,0.0
1874,SVN,,,,,,0.0,0.0
1875,SVN,,,,,,0.0,0.0
1876,SVN,,,,,,0.0,0.0
1877,SVN,,,,,,0.0,0.0
1878,SVN,,,,,,0.0,0.0
1879,SVN,,,,,,0.0,0.0
1880,SVN,,,,,,0.0,0.0
1881,SVN,,,,,,0.0,0.0
1882,SVN,,,,,,0.0,0.0
1883,SVN,,,,,,0.0,0.0
1884,SVN,,,,,,0.0,0.0
1886,SVN,,,,,,0.0,0.0
1887,SVN,,,,,,0.0,0.0
1888,SVN,,,,,,0.0,0.0
1889,SVN,,,,,,0.0,0.0
1914,SVN,,,,,,0.0,0.0
1915,SVN,,,,,,0.0,0.0
1916,SVN,,,,,,0.0,0.0
1917,SVN,,,,,,0.0,0.0
1918,SVN,,,,,,0.0,0.0
1941,SVN,,,,,,0.0,0.0
1942,SVN,,,,,,0.0,0.0
1850,ESP,0.135,0.0,0.0,0.0,0.0,0.0,0.135
1851,ESP,0.139,0.0,0.0,0.0,0.0,0.0,0.139
1852,ESP,0.146,0.0,0.0,0.0,0.0,0.0,0.146
1853,ESP,0.178,0.0,0.0,0.0,0.0,0.0,0.178
1854,ESP,0.15,0.0,0.0,0.0,0.0,0.0,0.15
1855,ESP,0.151,0.0,0.0,0.0,0.0,0.0,0.151
1856,ESP,0.206,0.0,0.0,0.0,0.0,0.0,0.206
1857,ESP,0.232,0.0,0.0,0.0,0.0,0.0,0.232
1858,ESP,0.314,0.0,0.0,0.0,0.0,0.0,0.314
1859,ESP,0.445,0.0,0.0,0.0,0.0,0.0,0.445
1860,ESP,0.527,0.0,0.0,0.0,0.0,0.0,0.527
1861,ESP,0.547,0.0,0.0,0.0,0.0,0.0,0.547
1862,ESP,0.597,0.0,0.0,0.0,0.0,0.0,0.597
1863,ESP,0.664,0.0,0.0,0.0,0.0,0.0,0.664
1864,ESP,0.637,0.0,0.0,0.0,0.0,0.0,0.637
1865,ESP,0.629,0.0,0.0,0.0,0.0,0.0,0.629
1866,ESP,0.625,0.0,0.0,0.0,0.0,0.0,0.625
1867,ESP,0.698,0.0,0.0,0.0,0.0,0.0,0.698
1868,ESP,0.726,0.0,0.0,0.0,0.0,0.0,0.726
1869,ESP,0.719,0.001,0.0,0.0,0.0,0.0,0.72
1870,ESP,0.837,0.002,0.0,0.0,0.0,0.0,0.839
1871,ESP,0.801,0.001,0.0,0.0,0.0,0.0,0.802
1872,ESP,0.888,0.002,0.0,0.0,0.0,0.0,0.89
1873,ESP,0.855,0.001,0.0,0.0,0.0,0.0,0.856
1874,ESP,0.849,0.002,0.0,0.0,0.0,0.0,0.851
1875,ESP,0.895,0.003,0.0,0.0,0.0,0.0,0.898
1876,ESP,0.973001025641026,0.0009989743589743,0.0,0.0,0.0,0.0,0.9740000000000004
1877,ESP,1.029,0.003,0.0,0.0,0.0,0.0,1.0319999999999998
1878,ESP,1.02300194931774,0.0019980506822612,0.0,0.0,0.0,0.0,1.0250000000000012
1879,ESP,1.075,0.009,0.0,0.0,0.0,0.0,1.084
1880,ESP,1.184,0.021,0.0,0.0,0.0,0.0,1.2049999999999998
1881,ESP,1.307,0.039,0.0,0.0,0.0,0.0,1.346
1882,ESP,1.44,0.029,0.0,0.0,0.0,0.0,1.469
1883,ESP,1.577,0.034,0.0,0.0,0.0,0.0,1.611
1884,ESP,1.565,0.037,0.0,0.0,0.0,0.0,1.602
1885,ESP,1.524,0.048,0.0,0.0,0.0,0.0,1.572
1886,ESP,1.62502283653846,0.0379771634615385,0.0,0.0,0.0,0.0,1.6629999999999985
1887,ESP,1.64,0.036,0.0,0.0,0.0,0.0,1.676
1888,ESP,1.70697207977208,0.0490279202279202,0.0,0.0,0.0,0.0,1.7560000000000002
1889,ESP,1.83401502952228,0.0279849704777241,0.0,0.0,0.0,0.0,1.862000000000004
1890,ESP,1.96,0.043,0.0,0.0,0.0,0.0,2.003
1891,ESP,2.121,0.046,0.0,0.0,0.0,0.0,2.167
1892,ESP,2.227,0.038,0.0,0.0,0.0,0.0,2.265
1893,ESP,2.17,0.046,0.0,0.0,0.0,0.0,2.216
1894,ESP,2.347,0.037,0.0,0.0,0.0,0.0,2.384
1895,ESP,2.311,0.037,0.0,0.0,0.0,0.0,2.348
1896,ESP,2.506,0.033,0.0,0.0,0.0,0.0,2.539
1897,ESP,2.576,0.029,0.0,0.0,0.0,0.0,2.605
1898,ESP,2.53001094177413,0.0279890582258695,0.0,0.0,0.0,0.0,2.558
1899,ESP,2.88,0.02,0.0,0.0,0.0,0.0,2.9
1900,ESP,3.026,0.036,0.0,0.0,0.0,0.0,3.062
1901,ESP,3.192,0.03,0.0,0.0,0.0,0.0,3.222
1902,ESP,3.338,0.029,0.0,0.0,0.0,0.0,3.367
1903,ESP,3.296,0.027,0.0,0.0,0.0,0.0,3.323
1904,ESP,3.522,0.024,0.0,0.0,0.0,0.0,3.546
1905,ESP,3.68,0.024,0.0,0.0,0.0,0.0,3.704
1906,ESP,3.742,0.041,0.0,0.0,0.0,0.0,3.783
1907,ESP,3.826,0.021,0.0,0.0,0.0,0.0,3.847
1908,ESP,4.011,0.024,0.0,0.0,0.0,0.0,4.035
1909,ESP,4.107,0.032,0.0,0.0,0.0,0.0,4.139
1910,ESP,4.039,0.026,0.0,0.0,0.0,0.0,4.065
1911,ESP,3.992,0.028,0.0,0.0,0.0,0.0,4.02
1912,ESP,4.335,0.027,0.0,0.0,0.0,0.0,4.362
1913,ESP,4.709,0.033,0.012,0.0,0.0,0.0,4.754
1914,ESP,4.65,0.064,0.008,0.0,0.0,0.0,4.722
1915,ESP,4.092,0.077,0.01,0.0,0.0,0.0,4.178999999999999
1916,ESP,4.762,0.076,0.038,0.0,0.0,0.0,4.876
1917,ESP,4.24,0.06,0.026,0.0,0.0,0.0,4.326
1918,ESP,4.491,0.047,0.029,0.0,0.0,0.0,4.566999999999999
1919,ESP,4.24002460901564,0.0909790708371665,0.0159963201471941,0.0,0.0,0.0,4.347
1920,ESP,3.674,0.135,0.027,0.0,0.0,0.0,3.836
1921,ESP,3.909,0.116,0.027,0.0,0.0,0.0,4.052
1922,ESP,3.94903162539838,0.113972051973523,0.0149963226280951,0.0,0.0,0.0,4.077999999999998
1923,ESP,4.569,0.129,0.0,0.0,0.0,0.0,4.698
1924,ESP,4.837,0.182,0.0,0.0,0.0,0.0,5.019
1925,ESP,5.00096172340835,0.199038276591652,0.0,0.0,0.0,0.0,5.200000000000002
1926,ESP,4.78,0.22,0.016,0.0,0.0,0.0,5.016
1927,ESP,5.52005688418176,0.288950632046464,0.04399248377178,0.0,0.0,0.0,5.853000000000004
1928,ESP,5.318,0.344,0.0,0.208296850393701,0.0,0.0,5.870296850393701
1929,ESP,5.91,0.386,0.0,0.245988661417323,0.0,0.0,6.541988661417324
1930,ESP,5.61213030678649,0.510920824295011,0.0799876045863031,0.247934019432495,0.0,0.0,6.450972755100299
1931,ESP,5.236,0.607,0.086,0.220199527559055,0.0,0.0,6.149199527559055
1932,ESP,4.887,0.609,0.091,0.192426614173228,0.0,0.0,5.779426614173228
1933,ESP,4.276,0.546,0.094,0.18945094488189,0.0,0.0,5.10545094488189
1934,ESP,4.472,0.774,0.096,0.183499606299213,0.0,0.0,5.525499606299213
1935,ESP,5.112,0.735,0.099,0.182507716535433,0.0,0.0,6.128507716535434
1936,ESP,2.02407954545455,0.0,0.0929577272727273,0.0812979901932713,0.0,0.0,2.198335262920548
1937,ESP,1.309,0.0,0.071,0.0515782677165354,0.0,0.0,1.4315782677165352
1938,ESP,3.454,0.0,0.074,0.0803430708661417,0.0,0.0,3.608343070866142
1939,ESP,4.04,0.0,0.088,0.160686141732283,0.0,0.0,4.288686141732283
1940,ESP,5.582,0.0,0.108,0.21028062992126,0.0,0.0,5.90028062992126
1941,ESP,5.587,0.0,0.062,0.221191417322835,0.0,0.0,5.870191417322835
1942,ESP,5.989,0.0,0.082,0.222183307086614,0.0,0.0,6.293183307086614
1943,ESP,6.186,0.0,0.094,0.229126535433071,0.0,0.0,6.509126535433071
1944,ESP,6.68605041181483,0.0,0.103985231468333,0.248928976500949,0.0,0.0,7.038964619784112
1945,ESP,6.847,0.509,0.099,0.259875118110236,0.0,0.0,7.714875118110237
1946,ESP,6.829,0.442,0.105,0.289631811023622,0.0,0.0,7.665631811023623
1947,ESP,6.655,1.446,0.112,0.29459125984252,0.0,0.0,8.50759125984252
1948,ESP,6.951,1.541,0.122,0.31442905511811,0.0,0.0,8.928429055118109
1949,ESP,7.46723499282934,1.85381007990166,0.133986273304651,0.303487175904641,0.0,0.0,9.75851852194029
1950,ESP,7.23580228432025,1.44015968063872,0.0,0.34025591554424,0.0,1.527,10.543217880503208
1951,ESP,7.21779834070797,1.45016039823009,0.0,0.370015808314752,0.0,1.647,10.684974547252812
1952,ESP,7.958,1.905,0.0,0.39973157480315,0.0,1.771,12.033731574803149
1953,ESP,8.21677305231464,1.96918526533685,0.0,0.439448509649151,0.0,1.921,12.54640682730064
1954,ESP,8.20875684647303,2.11919538958045,0.0,0.513846274207425,0.0,2.005,12.846798510260909
1955,ESP,8.08,2.327,0.0,0.584223070866142,0.0,2.162,13.15322307086614
1956,ESP,8.076,2.84,0.0,0.637785118110236,0.0,2.417,13.970785118110236
1957,ESP,9.127,3.907,0.0,0.670517480314961,0.0,3.362,17.066517480314964
1958,ESP,9.867,4.664,0.0,0.718128188976378,0.0,2.698,17.94712818897638
1959,ESP,8.942,4.499,0.0,0.772682125984252,0.0,2.601,16.814682125984252
1960,ESP,8.678,3.885,0.0,0.773674015748031,0.0,2.75,16.08667401574803
1961,ESP,9.16462608458017,4.57231235908998,0.0,0.893753734258827,0.0,2.968,17.598692177928978
1962,ESP,9.42,5.965,0.0,0.983954645669291,0.0,2.886,19.25495464566929
1963,ESP,9.41,5.576,0.001,1.04545181102362,0.0,3.107,19.13945181102362
1964,ESP,8.882,7.526,0.001,1.14662456692913,0.0,3.166,20.721624566929133
1965,ESP,9.408,8.666,0.002,1.30731070866142,0.0,3.311,22.694310708661416
1966,ESP,8.712,10.839,0.004,1.62868299212598,0.0,3.459,24.642682992125984
1967,ESP,8.772,12.988,0.002,1.81714204724409,0.0,4.147,27.72614204724409
1968,ESP,8.93433720842455,15.5255859817317,0.0010000377443949,2.01757992898704,0.0,4.725,31.203503156887685
1969,ESP,8.95066121645661,15.2154240944703,0.0349986752961659,2.2009200807518,0.0,4.74,31.14200406697488
1970,ESP,9.92868862895133,19.6423840002509,0.0449985888108379,2.25251101312517,0.0,2.318,34.18658223113823
1971,ESP,9.588,22.947,0.223,2.30164898143087,0.0,2.337,37.39664898143087
1972,ESP,9.87575029077118,26.5673282427307,0.443988773704172,2.60972876456637,0.0,2.586,42.082796071772414
1973,ESP,9.585,29.153,0.589,2.96484936291432,0.0,2.521,44.81284936291432
1974,ESP,10.03,33.6,0.565,2.92991628552331,0.0,2.542,49.666916285523314
1975,ESP,11.2282266725885,34.3366931804417,0.693013990390439,3.15626410843704,0.0,1.747,51.16119795185768
1976,ESP,11.085,38.7,0.904,3.28096390885523,0.0,1.821,55.79096390885523
1977,ESP,12.106,36.608,0.837,3.62287856851204,0.0,1.818,54.99187856851204
1978,ESP,9.88818085378791,39.8317285181256,0.84301541866335,3.88955255126357,0.0,1.705,56.157477341840426
1979,ESP,11.5047929377463,39.304292604791,0.956982776307975,3.56868835074072,0.0,2.382,57.716756669586
1980,ESP,13.442,40.293,1.088,3.55907058229635,0.0,2.132,60.51407058229635
1981,ESP,15.4917259459746,35.9233645031754,1.20297871888765,3.63089462968387,0.0,1.979,58.22796379772152
1982,ESP,18.094,33.82,1.307,3.71091436897989,0.0,2.307,59.2389143689799
1983,ESP,18.927,31.399,1.375,3.82169291224765,0.0,2.544,58.066692912247646
1984,ESP,18.973,30.517,1.306,3.1524717302456,0.0,2.752,56.7004717302456
1985,ESP,20.471373041038,29.6455402179459,1.46902676944384,2.98048881836661,0.0,3.119,57.68542884679435
1986,ESP,20.0436141080436,27.2154760309576,1.370973605175,2.94165550149636,0.0419991914057988,3.409,55.02271843707837
1987,ESP,19.192,28.196,1.497,2.79862948250757,0.038,4.1,55.821629482507575
1988,ESP,16.6463066917238,32.0875911821063,2.04903775149237,3.06941048485054,0.0390007185496352,3.627,57.518346828722656
1989,ESP,20.585333020562,34.7025614029411,2.76304469933509,3.28608380746622,0.0400006471130668,3.722,65.09902357741748
1990,ESP,21.8003208667825,33.1639077024583,3.29211986829171,3.35125701391921,0.482803851708239,4.45625702194486,66.54666632510482
1991,ESP,22.4880860373943,34.9269577775379,3.67433280471306,3.19344407068777,0.478646458250732,4.7824369904845,69.54390413906827
1992,ESP,23.3759966518812,36.3703362710928,3.97663516482046,2.84888517603712,0.506247636846723,5.00005431262958,72.0781552133079
1993,ESP,22.5024629657805,35.1540856601874,3.86692576245797,2.70566535616812,0.501746266274645,4.52349024552436,69.254376256393
1994,ESP,22.6367107940386,37.5050834960245,4.15176255758237,3.1383714746179,0.570261230344513,4.34101064829254,72.34320020090041
1995,ESP,23.4386733432299,39.2262402179309,5.15240164003917,3.37460621342795,0.508554558606293,4.59383718243669,76.2943131556709
1996,ESP,19.8305827582148,38.8345327440208,5.81032665042731,3.30638961326419,0.489724052287697,5.96573301502284,74.23728883323763
1997,ESP,20.5598891861172,39.5600000385859,7.50242144086925,3.48022213182314,0.49538048221798,7.0813611040602,78.67927438367369
1998,ESP,20.0479146331882,41.8199746633008,7.76810387795955,3.76881603165939,0.530046431785404,7.50543385832727,81.4402894962206
1999,ESP,22.7978002386779,44.1228128594543,8.87052318686728,3.93875655977074,0.544129927480518,7.53817539141077,87.8121981636615
2000,ESP,24.105211219579,44.6147390852587,10.1399789957812,4.01954802701965,0.582030755213515,7.88485275503007,91.34636083788212
2001,ESP,22.1337563300556,46.2331460656023,10.9087149551999,4.09780811954149,0.556210454365428,8.54817875558338,92.4778146803481
2002,ESP,24.8135496590489,47.4673168205206,12.289135534472,4.23858304694323,0.564578907078099,8.62382743672464,97.99699140478748
2003,ESP,23.0057583161584,48.6488316298358,13.9952621172633,4.37704850818777,0.518665053921475,8.90130313151012,99.44686875687684
2004,ESP,23.844706256503,50.1085935235582,16.0306926970891,4.44654559443231,0.609613316831247,9.38422946079115,104.424380849205
2005,ESP,23.9534819273798,51.2419399997961,18.8077400292539,4.58290776091703,0.626816694586054,10.2147302578741,109.42761666980698
2006,ESP,21.2752260070607,50.0661217286151,20.1997572942373,4.57007338591703,0.65943883059166,10.6676061898014,107.43822343622318
2007,ESP,23.0974547310254,49.9286883263481,20.6399678055998,4.59167851391921,0.700144404036509,11.0799276732322,110.03786145416122
2008,ESP,16.1938228690046,47.2730010257527,22.5222777839429,3.92726484088428,0.628854484071356,11.3702724289331,101.91549343258892
2009,ESP,12.303739566004,43.9506410770161,20.1089117569227,3.11188616593886,0.615856330953311,11.0454258273312,91.13646072416616
2010,ESP,9.92149714747806,42.6687780433243,20.0932111152014,3.05605967685589,0.622219727765199,10.9291040960483,87.29086980667316
2011,ESP,14.7967658483289,39.8519887550873,18.5653512020692,2.59898728165939,0.747559630861524,11.4186374354133,87.97929015341961
2012,ESP,17.2633374075911,36.756970200301,17.7612015389205,2.38924784934498,0.922264014072,11.1022518541331,86.19527286436268
2013,ESP,13.4253600742384,35.3021385900737,16.1173502206812,2.0857958378821,1.04653875273007,10.035609022117,78.01279249772247
2014,ESP,14.7767771977655,35.4534196429374,14.8062906851357,2.4281716705786,1.10933774241764,10.8092763012596,79.38327324009444
2015,ESP,16.8779747415072,37.216205384019,15.4482268177544,2.51528902838428,1.0116462036667,10.6186275971728,83.68796977250437
2016,ESP,12.4665091390155,38.2773166075692,15.7347400372758,2.56922734716157,1.02719162238685,11.1351762512863,81.21016100469522
2017,ESP,14.6283464291086,38.5254232592288,17.0654834201652,2.57879394109041,1.04342245026465,10.6933687643983,84.53483826425598
2018,ESP,13.1226630269038,38.7896157981766,16.878215121939,2.63849507847693,1.03547664590429,11.2630797700828,83.72754544148343
2019,ESP,6.47024102267419,38.2224262000594,19.4262788895401,2.47384499459478,0.994782943484206,11.5535368274836,79.14111087783628
2020,ESP,4.39977833783283,32.4289544325875,17.5353943780262,2.23574351808902,0.971153176633187,7.35766837987845,64.9286922230472
2021,ESP,4.7692704907701,35.4228687058707,18.59260875371,2.31211446675742,0.958138378059104,7.44118411765962,69.49618491282693
2022,ESP,6.23673833408397,38.9358804783537,17.9091588155666,2.20296017248466,0.958138378059104,8.59937321470255,74.8422493932506
